Category,Value,Text
Promid,71126,MPPM Manfred Piontke Portf Mgt eK (DE )
Promid,18927,Mr Tom WILLEMS (BE )
Promid,71921,MS Management Services S.A. (LU )
Promid,91957,MSIM Fund Management (Ireland) Ltd (IE )
Promid,12846,MUFG Lux Management Company S.A. (LU )
Promid,83022,Multi Asset 1 S.á r.l. (LU )
Promid,4847,MultiConcept Fund Management S.A. (LU )
Promid,96506,Multiplus Finance SA (CH )
Promid,71482,Murphy&Spitz Nachhaltige Vermög. AG (DE )
Promid,87948,MUTAVIE SA (FR )
Promid,22874,"Mutuactivos S.A.U., S.G.I.I.C. (ES )"
Promid,66429,Muzinich & Co. (Ireland) Limited (IE )
Promid,82637,Muzinich & Co. Ltd (GB )
Promid,72324,MW Gestion SA (FR )
Promid,87783,MYRIA Asset Management (FR )
Promid,12959,"N más UNO IBG, S.A. (ES )"
Promid,80874,Naropa Capital (ES )
Promid,88191,National Bank of Abu Dhabi (AE )
Promid,2425,National Bank of Greece S.A. (GR )
Promid,2222,Natixis IM International (FR )
Promid,5909,Natixis Investment Managers S.A. (LU )
Promid,6327,NATIXIS S.A. (FR )
Promid,72981,NB Alternatives Advisers LLC (US )
Promid,12562,NBK Banque Privée S.A. (CH )
Promid,71943,Nedgroup Investments (IOM) Limited (IM )
Promid,22261,Nephila Capital Ltd. (BM )
Promid,21634,Neuberger Berman Europe Limited (GB )
Promid,22388,Neuberger Berman Ivt Advisers LLC (US )
Promid,18125,Nevastar Finance (Luxembourg) S.A. (LU )
Promid,5068,Nevastar Finance Ltd (GB )
Promid,83297,New Street Trust Limited (GG )
Promid,13509,NeXgen Partners (LU )
Promid,21111,Next Estate Income Fund Mgt Sàrl (LU )
Promid,11105,Nextam Partners SGR S.p.A. (IT )
Promid,73540,Nextech Holding AG (CH )
Promid,20728,NFS Netfonds Financial Service GmbH (DE )
Promid,83171,Niam AB (SE )
Promid,67736,Niam Lux Management (LU )
Promid,14824,Nielsen Capital Management Fondsmael (DK )
Promid,11003,"Nikko AM International, Inc. (US )"
Promid,10776,Nikko Asset Management Co Ltd (JP )
Promid,10749,Nikko Asset Management Luxembourg SA (LU )
Promid,12610,Ninety One Fund Managers UK Limited (GB )
Promid,14899,Ninety One Guernsey Limited (GG )
Promid,21149,Ninety One Luxembourg S.A. (LU )
Promid,18653,Nippon Life India AM (Singapore) Pte (SG )
Promid,72985,Nissay Asset Management Corporation (JP )
Promid,115282,Njord Partners Llp (GB )
Promid,16382,NLI International Inc. (US )
Promid,12849,NMIFAC (Zenkyoren) (JP )
Promid,11417,NN Investment Partners (NL )
Promid,4556,NN Investment Partners B.V. (NL )
Promid,2896,NN Investment Partners Belgium (BE )
Promid,87270,No Family Holding AS (NO )
Promid,14063,Nobis Asset Management S.A. (LU )
Promid,1965,Nomura (JP )
Promid,80695,Nomura Alternative Ivt Mgt (EU) Ltd (GB )
Promid,3870,"Nomura Asset Management Co., Ltd (JP )"
Promid,5095,Nomura Asset Management Limited (GB )
Promid,72415,Nomura Asset Mgt Deutschland KAG mbH (DE )
Promid,1967,Nomura Securities Co. Ltd (JP )
Promid,4227,Noramco Asset Management S.A. (LU )
Promid,4265,Nord Est Asset Management (LU )
Promid,21032,NORD/LB Kapitalanlagegesellschaft AG (DE )
Promid,2833,Nordea Bank AB (SE )
Promid,88307,NORDEA FUNDS OY (FI )
Promid,51645,Nordea Invest Fund Management A/S (DK )
Promid,4740,Nordea Investment Funds S.A. (LU )
Promid,87264,Nordic Equities Kapitalförvaltning (SE )
Promid,83935,nordIX AG (DE )
Promid,73165,Nordlux Vermögensmanagement S.A. (LU )
Promid,18079,Norfund (NO )
Promid,87373,North Sea Capital A/S (DK )
Promid,83630,Northern Horizon Capital A/S (DK )
Promid,5669,Northern Trust Company (US )
Promid,80184,Northern Trust Fund Managers Ld (IE )
Promid,5229,Northern Trust Luxembourg Mgt Co. SA (LU )
Promid,115118,Norvestor (LU )
Promid,84686,NOVALI (FR )
Promid,68851,Novartis International AG (CH )
Promid,10135,NS Partners Europe S.A. (LU )
Promid,1972,NS Partners S.A. (CH )
Promid,101491,NÜRNBERGER Asset Management GmbH (DE )
Promid,16920,Nürnberger Lebensversicherung AG (DE )
Promid,80314,Nutrimenta (Singapore) Pte. Ltd (SG )
Promid,114151,Nuveen Glb Farmland Fd Lux GP Sàrl (LU )
Promid,101115,"Nuveen Securities, LLC (US )"
Promid,72064,Nykredit Portefølje Administration (DK )
Promid,12171,O Capital IM S.à r.l. (LU )
Promid,70273,OAK Constellation Management (LU )
Promid,108691,Oakley Capital IV Master SCSP (LU )
Promid,108695,Oakley Capital V Master SCSp (LU )
Promid,72435,Oaks Field Partners (FR )
Promid,2845,Oaktree Capital Management (UK) LLP (GB )
Promid,86942,Ocean Dial Asset Management Limited (GB )
Promid,87034,"OCM Lux Funds Corporate Ivt, LTD (KY )"
Promid,12831,Ocorian Fund Management S.à r.l. (LU )
Promid,72544,Octo Asset Management (FR )
Promid,15064,ODDO BHF (Schweiz) AG (CH )
Promid,3033,ODDO BHF Aktiengesellschaft (DE )
Promid,5873,Oddo BHF Asset Management GmbH (DE )
Promid,1520,ODDO BHF Asset Management Lux (LU )
Promid,80687,Oddo BHF Asset Management S.A.S. (FR )
Promid,15946,Oddo BHF SCA (FR )
Promid,19154,ODDO BHF Trust GmbH (DE )
Promid,16907,Odey Asset Management LLP (GB )
Promid,11694,OFI Asset Management (FR )
Promid,113992,Ofi invest Asset Management (FR )
Promid,78408,"OHA Global GenPar, LLC (US )"
Promid,2438,ÖKOWORLD AG (DE )
Promid,100609,Olea Gestion de Activos SGIIC S.A. (ES )
Promid,18721,Olos Management S.A. (LU )
Promid,10623,Olympia Capital Management S.A. (FR )
Promid,90175,Omega Capital Sp. Z O.O. (PL )
Promid,80131,Omega Gestiòn de Inversiones SGIIC (ES )
Promid,72755,Open Mind Management S.A. (LU )
Promid,72782,Opera Masters Management S.à r.l. (LU )
Promid,5807,Oppenheim Kapital (DE )
Promid,80669,Oppenheimer Industries Inc (US )
Promid,1974,Optigestion S.A. (FR )
Promid,69546,Optimum Asset Management S.A. (LU )
Promid,89792,Optimum Gestion Financière S.A. (FR )
Promid,100096,Optimus Capital LLP (GB )
Promid,111743,Optinova (DE )
Promid,69632,Orbis Inv Mgt (Lx) SA (LU )
Promid,70639,Oriel Securities Ltd (GB )
Promid,108773,Orion Constellation Management Sàrl (LU )
Promid,91200,ORN & CIE (CH )
Promid,83996,Osiris Asset Management AG (LI )
Promid,20792,Ossiam (FR )
Promid,82855,Ostrica BV (NL )
Promid,70725,OTEA Capital SAS (FR )
Promid,72548,Oudart Gestion (FR )
Promid,115105,P&R Investment Management Limited (GB )
Promid,100434,P2PCM S.à r.l. (LU )
Promid,73706,Pacific Capital Partners Limited (GB )
Promid,2659,Pacific Investment Management Co LLC (US )
Promid,101769,Paladin Asset Management (DE )
Promid,72549,Palatine Asset Management S.A. (FR )
Promid,87065,Pan European Funds GP S.à r.l. (LU )
Promid,71788,Pandias Re AG (LU )
Promid,83179,Pantheon Holdings Limited (GB )
Promid,83173,Pantheon Holdings Ltd (GB )
Promid,83041,Pantheon Ventures (UK) LLP (GB )
Promid,18912,Pareto Asset Management AS (NO )
Promid,71595,Parfiso S.A. (LU )
Promid,83626,Pargen Stiftung (LI )
Promid,98657,PARIS ASSOCIATIONS (LU )
Promid,5970,Parnasse MAIF (FR )
Promid,2873,Partners Advisers S.A. (CH )
Promid,107900,Partners Capital AEP GP S.à.r.l. (LU )
Promid,18179,Partners Group (UK) Ltd (GB )
Promid,3119,Partners Group AG (CH )
Promid,84018,Partners Group Finance EUR IC Ltd (GG )
Promid,82496,Partners Group Management I S.à r.l. (LU )
Promid,3633,Patrimoines et Sélections (FR )
Promid,71935,Patrimonium Debt Advisors AG (CH )
Promid,82997,Patrimonium Property Advisors AG (CH )
Promid,87835,Patrival SA (FR )
Promid,70388,PATRIZIA Alternative Ivts GmbH (DE )
Promid,21601,PATRIZIA Immobilien AG (DE )
Promid,69941,PATRIZIA Investment Management (LU )
Promid,71975,PATRIZIA Luxembourg S.à r.l. (LU )
Promid,2722,Pax-Bank eG (DE )
Promid,14299,Payden & Rygel (US )
Promid,70257,PCA Provalia S.à r.l. (LU )
Promid,98520,Pecunia GmbH (DE )
Promid,1977,PEH Wertpapier AG (DE )
Promid,80839,Pemberton AM S.A. (LU )
Promid,83317,Pemberton Asset Mgt Holdings Ltd (JE )
Promid,114191,Pemberton Debt Fund IV GP S.à r.l. (LU )
Promid,19900,Pendragon Management Company S.A. (LU )
Promid,87935,Pensofinance S.A. (CH )
Promid,18876,PensPlan Invest SGR S.p.A. (IT )
Promid,80585,Peregrine Guernsey Limited (GG )
Promid,113747,Perfect Management Services AG (LI )
Promid,2474,Permal Investment Mgt Service Ltd (GB )
Promid,81491,Permian Global General Partner Sàrl (LU )
Promid,81469,Permian Global Management S.à.r.l. (LU )
Promid,83739,Perpetual Investors GmbH (DE )
Promid,102736,Perspektive Asset Managment AG (DE )
Promid,105097,Petershill Partners Group (GB )
Promid,83063,PFA Asset Management (DK )
Promid,98142,pfp Advisory GmbH (DE )
Promid,107671,PGIM Real Estate Management Lux (LU )
Promid,83938,"PGIM, Inc. (US )"
Promid,72625,Pharo Management LLC (US )
Promid,67853,Pharus Management Lux S.A. (LU )
Promid,72553,Phileas Asset Management SAS (FR )
Promid,72552,Philippe Hottinguer & Cie Gestion (FR )
Promid,89823,PhiTrust (FR )
Promid,113993,Phitrust Impact Investors (FR )
Promid,22087,Picard Angst AG (CH )
Promid,72648,Pictet Alternative Advisors SA (CH )
Promid,12724,Pictet Asset Management (Europe) SA (LU )
Promid,4978,Pictet Asset Management S.A. (CH )
Promid,15503,pim Asset Services AG (CH )
Promid,5625,PIMCO Europe Ltd (GB )
Promid,66042,PIMCO Global Advisors IE Limited (IE )
Promid,71232,PineBridge Investment Ireland Ld (IE )
Promid,101018,Ping An of China Asset Mgt HK CL (HK )
Promid,68516,PINK Capital (FR )
Promid,107673,Pinnacle Investment Management (AU )
Promid,11411,Pioneer Investments Austria GmbH (AT )
Promid,101682,Piquemal Houghton Investments S.A.S. (FR )
Promid,2629,Piraeus Bank S.A. (GR )
Promid,107901,Pirate Impact GP S.à r.l. (LU )
Promid,18940,PKO Bank Spolka Akcyjna (PL )
Promid,10756,Platinium Gestion (FR )
Promid,5731,Platinum Capital Management Ltd (GB )
Promid,72555,Pleiade Asset Management (FR )
Promid,113924,Pleion SA Genève (CH )
Promid,68505,Plenum Investments AG (CH )
Promid,5262,PMG Fonds Management AG (CH )
Promid,115110,PMG Investment Solutions AG (CH )
Promid,87626,PMT Matrix Capital Ltd (CY )
Promid,21923,PO Söderberg & Partner AB (SE )
Promid,86965,Polar Asset Management Partners Inc. (CA )
Promid,70094,Polar Capital LLP (GB )
Promid,80771,"Polen Capital Management, LLC (US )"
Promid,71438,Portikus Investment GmbH (DE )
Promid,87384,Portugal Real Estate Opport. Mgr (LU )
Promid,88322,PORTZAMPARC Gestion (FR )
Promid,20357,Positron Alternative Investments AS (NO )
Promid,86938,Post Carbon Internet S.à r.l. (LU )
Promid,2482,Pradera Asset Management PLC (GB )
Promid,17232,Praefinium Capital Limited (CY )
Promid,22735,Praude Asset Management Ltd (MT )
Promid,81613,Premier Portfolio Managers Limited (GB )
Promid,72624,Preval (LU )
Promid,21967,Prim' Finance (FR )
Promid,20072,PRIMA Fonds Service GmbH (DE )
Promid,67506,Prime Capital AG (DE )
Promid,87611,Primonial SAS (FR )
Promid,12394,Principal Global Investors EU Ltd (GB )
Promid,11137,Principal Global Investors LLC (US )
Promid,89704,Prior&Nilsson Fond och Kapitalf. AB (SE )
Promid,14888,Prisminvest S.A. (CH )
Promid,87356,PrivAccess General Partner S.à r.l. (LU )
Promid,69932,Privium Fund Management UK Ltd (GB )
Promid,18214,Probus Compagnie S.A. (CH )
Promid,80136,Probus Middle East Limited (AE )
Promid,87075,Profunda Zweite Verwalt. mbH & Co KG (DE )
Promid,84131,Progressive Capital Partners Ltd (CH )
Promid,2498,Prologis Trust (US )
Promid,81397,PROMEPAR AM (FR )
Promid,18722,Promobe Finance S.A. (LU )
Promid,15402,Promont AM AG (DE )
Promid,80187,Propo’s SAS (FR )
Promid,91691,Proxy P Management AB (SE )
Promid,12487,Prudential Corporation Holdings Ltd (GB )
Promid,10772,Prudential Properly Ivt Mgt Pte Ltd (SG )
Promid,91613,Prusik Investment Management LLP (GB )
Promid,14877,PSM Vermögensverwaltung GmbH (DE )
Promid,4768,PT Asset Management GmbH (DE )
Promid,71500,PTREL Management S.à r.l. (LU )
Promid,4465,Puilaetco Dewaay Private Bankers SA (BE )
Promid,18628,Pure Capital S.A. (LU )
Promid,83353,Pure Value Capital Partners SA (LU )
Promid,71948,Purple Development S.A.S. (FR )
Promid,78389,PvB Pernet von Ballmoos AG (CH )
Promid,113999,PVV AG (DE )
Promid,88486,Q Group Capital (LU )
Promid,81264,Qbasis Invest GmbH (AT )
Promid,18892,QS Strategic GP's (VG )
Promid,17526,Quadriga Asset Management AG (CH )
Promid,84331,Quadriga Asset Managers SGIIC SA (ES )
Promid,101708,Quadrille Capital (FR )
Promid,72708,Quadrum S.A. (LU )
Promid,68730,Quaestio Capital Mgt SGR S.p.A. (IT )
Promid,88588,Quaestio GP S.à r.l. (LU )
Promid,18827,Quaestor Vermogensbeheer NV (BE )
Promid,12830,Quantex AG (CH )
Promid,13582,Quantile S.à r.l. (LU )
Promid,89824,Quantology Capital Management (FR )
Promid,72978,Quantum (Lux) General Partner Sàrl (LU )
Promid,83311,Quattrex Finance GmbH (DE )
Promid,107483,Queens Field (FR )
Promid,73106,Queensgate Investments II S.à r.l. (LU )
Promid,71790,Queensgate Investments LLP (GB )
Promid,101174,Quercus Assets Selection S.a.r.l (LU )
Promid,101638,Quilter Investors Limited (GB )
Promid,73969,Quilvest & Partners S.A. (LU )
Promid,72983,Quilvest Capital Partners AM S.A. (LU )
Promid,1531,Quintet Private Bank (Europe) S.A. (LU )
Promid,111340,R.I. Vermögensbetreuung AG (DE )
Promid,84695,R+V Lebensversicherung AG (DE )
Promid,20030,Radio Flyer Trust (GB )
Promid,5697,Raiffeisen Kapitalanlage-Gesell. mbH (AT )
Promid,72015,Raiffeisen Salzburg Invest Kap. GmbH (AT )
Promid,11001,Raiffeisen Schweiz Genossenschaft (CH )
Promid,18731,Raiffeisen Spar+Kreditbank eG (DE )
Promid,69836,RAM Active Investments (Europe) S.A. (LU )
Promid,82921,RAM Capital SA (CH )
Promid,4854,Ramius Alternative Solutions LLC (US )
Promid,20951,Rasmala Investment Bank Ltd (AE )
Promid,22365,Rathbone Unit Trust Management Ltd (GB )
Promid,99816,Ravel Associates Limited (GB )
Promid,18452,RBC Global Asset Management Inc. (CA )
Promid,12742,"Real I.S. AG, Gesellschaft für lmmob (DE )"
Promid,72922,Redalpine Venture Partners AG (CH )
Promid,102738,Redhedge Asset Management LLP (GB )
Promid,83965,Regium Invest Est (LI )
Promid,82794,Reimann Investors Asset Mgt GmbH (DE )
Promid,15485,Reinet Investments (LU )
Promid,15538,Reitelshöfer Vermögensmanagement (DE )
Promid,81290,Renta 4 Gestora SGIIC S.A. (ES )
Promid,80106,Renta 4 Luxembourg S.A. (LU )
Promid,87223,Resilience Partners S.à r.l. (LU )
Promid,10602,responsAbility Invest AG (CH )
Promid,91558,REVEL Asset Management SAS (FR )
Promid,72562,Reyl & Cie (France) S.A.S. (FR )
Promid,80378,Rezco Investment Counsel (PTY) Ltd (ZA )
Promid,14069,Rhein Asset Management (Lux) S.A. (LU )
Promid,13001,Richelieu Gestion S.A. (FR )
Promid,17525,Rieter Fischer Partners AG (CH )
Promid,106323,Rigsave Capital Ltd (MT )
Promid,72030,RINGTURM Kapitalanlag. mbH (AT )
Promid,69141,Riskelia SAS (FR )
Promid,114170,RIV Earnings Absolute FZ-LLC (US )
Promid,71940,Rivage Investment SAS (FR )
Promid,114480,Rivean Capital B.V. (NL )
Promid,70195,Riverfield Partners LLP (GB )
Promid,87890,RiverRock General Partner S.à r.l. (LU )
Promid,72559,Rivoli Fund Management SAS (FR )
Promid,71000,RLUM (CIS) Limited (GB )
Promid,72477,RMA Asset Management (FR )
Promid,22250,RMK Timberland Group (US )
Promid,10689,Robeco Institutional Asset Mgt B.V. (NL )
Promid,11378,Robert Beer Management GmbH (DE )
Promid,101420,ROCE Capital (FR )
Promid,13480,"Rocha Dos Santos Holding SGPS, S.A. (PT )"
Promid,72560,Roche-Brune SAS (FR )
Promid,94741,Rocq Capital Management Ltd (GG )
Promid,4872,Rothschild & Cie Banque (FR )
Promid,87357,Rothschild & Co Asset Management (FR )
Promid,2748,Rothschild & Co Bank AG (CH )
Promid,73064,Rothschild & Co Investment Managers (LU )
Promid,11999,Rothschild HDF Invest Solutions SAS (FR )
Promid,87592,Rothschild Martin Maurel Asset Mgt (FR )
Promid,88065,Round Hill Capital Group LLC (US )
Promid,22462,Royal London Asset Management (GB )
Promid,71922,Royalton Partners S.A. (LU )
Promid,72044,Royce & Associates Inc (US )
Promid,5904,RPM Risk&Port Mgt AB (SE )
Promid,68861,RREEF Investment GmbH (DE )
Promid,20985,Ruffer LLP (GB )
Promid,104720,Runte.Weil & Alt GmbH (DE )
Promid,114533,Ruth Asset Management AB (SE )
Promid,74035,Ruthenium Capital AG (CH )
Promid,84507,RV Capital Management Private Ltd (SG )
Promid,87400,RWB Partners GmbH (DE )
Promid,71436,S. Andrea SPA (IT )
Promid,73361,S.E.A. Asset Management Pte. Ltd (SG )
Promid,71600,Sagard SAS (FR )
Promid,88314,Sagis Asset Management (FR )
Promid,83537,Saint Olive Gestion (FR )
Promid,83533,Salamanca Group Holdings (UK) Ld (GB )
Promid,89791,Salamandre AM (FR )
Promid,71487,Salsacate Properties Corp (SC )
Promid,70034,Salus Alpha Capital GmbH (LI )
Promid,84664,Samarang Asset Management S.A. (LU )
Promid,87417,San Maurizio Management (LU )
Promid,71674,Sanlam Asset Management (Ireland) Ld (IE )
Promid,72472,Sanso Investment Solutions (FR )
Promid,9982,Santander Asset Management (PT )
Promid,5591,Santander Asset Management Lux. S.A. (LU )
Promid,22757,Santander Asset Management UK Ltd (GB )
Promid,73410,São João Gestora de Recursos (BR )
Promid,71954,Saphir Capital Partners S.A. (LU )
Promid,108563,Sapienta Gestion (FR )
Promid,70160,Sarasin & Partners LLP - IR Branch (IE )
Promid,82817,Sarasin Funds Management (Ireland) (IE )
Promid,87768,Sarasin Investment Funds Limited (GB )
Promid,102827,Sardona Invest AG (LI )
Promid,84544,Sasfin Asset Managers (Pty) Ltd (ZA )
Promid,104998,Saudi Economic and Development CS (SA )
Promid,2011,Sauren Finanzdienstleistungen GmbH (DE )
Promid,72563,Schelcher Prince Gestion (FR )
Promid,92137,Schmitz & Cie. GmbH (DE )
Promid,72031,SCHOELLERBANK INVEST AG (AT )
Promid,18805,Schroder Investment Management AG (CH )
Promid,10861,Schroder Investment Management HK Ld (HK )
Promid,1554,Schroder Investment Mgt (Europe) SA (LU )
Promid,96917,Schroder Ivt Mgt (Guernsey) Ld (GG )
Promid,96918,Schroder Pension Management Limited (GB )
Promid,80215,Schroder Unit Trusts Limited (GB )
Promid,111252,Schroders Korea Limited (KR )
Promid,2013,Schroders plc (GB )
Promid,22151,Schweizerische Mobiliar Asset Mgt AG (CH )
Promid,20206,SCIO Capital LLP (GB )
Promid,68867,SCM Strategic Capital Management AG (CH )
Promid,84904,SCOR Investment Partners SE (FR )
Promid,2861,SCOR SE (FR )
Promid,68944,Scottish Mutual Investment M L (GB )
Promid,2852,Scottish Widows Inv Partnership Ld (GB )
Promid,87770,Scottish Widows Unit Trust Managers (GB )
Promid,95060,Seahawk Investments GmbH (DE )
Promid,4498,SEB Investment Mgt AB - LU Branch (LU )
Promid,84365,Sector Asset Management (NO )
Promid,44317,Security Kapitalanlage AG (AT )
Promid,22918,SEDCO Capital Luxembourg S.A. (LU )
Promid,18888,SEDEC Finance (FR )
Promid,83111,SEGETIA (UK) Ltd (GB )
Promid,16199,Segetia Wealth Management S.A. (CH )
Promid,9977,SEI Investments (Europe) Limited (GB )
Promid,91387,Seilern Investment Mgt (Ireland) Ltd (IE )
Promid,101770,Selection Asset Management GmbH (DE )
Promid,71949,Senior European Loan Management (LU )
Promid,93775,sepiam (FR )
Promid,91269,Septem Invest (FR )
Promid,115092,Serafin Asset Management AG (DE )
Promid,71783,Sete Holdings S.à r.l. (LU )
Promid,71135,Seven Capital Management (FR )
Promid,87056,SevenHills Investment Management Ltd (MT )
Promid,72420,SG 29 Haussmann (FR )
Promid,115558,SG IS (France) (FR )
Promid,2030,SGAM S.A. (FR )
Promid,22251,SGSS Deutschland Kapitalanlagegesel. (DE )
Promid,72810,Shaftesbury Fund Management (Lux) SA (LU )
Promid,83053,Shareholder Value Management AG (DE )
Promid,73470,ShelteR Investment Management (LU )
Promid,22111,"Shenkman Capital Management, Inc. (US )"
Promid,83667,Shield Securities Limited (GG )
Promid,2330,Shinko Securities Co. Ltd (JP )
Promid,71503,SIDI SCA (FR )
Promid,72417,Siemens Fonds Invest GmbH (DE )
Promid,84691,Siemens Pension-Trust e.V. (DE )
Promid,84285,SIGAVEST Vermögensverwaltung GmbH (DE )
Promid,68404,SIGNAL IDUNA Asset Management GmbH (DE )
Promid,84172,Signet Capital Management Limited (GB )
Promid,17855,Signina Capital AG (CH )
Promid,87412,Silex Asset Management S.à r.l. (LU )
Promid,97994,Silex Investment Managers (FR )
Promid,70638,Silkroad Management S.à R.L. (LU )
Promid,69514,Silverhorn Investment Advisors Ld (HK )
